Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,2009-12-19,Man City,Sunderland,4,3,H,3,2,H,A Marriner,11,7,5,5,13,8,6,4,2,2,0,1,1.53,4,7,1.45,4,7.25,1.53,3.75,6.5,1.45,4,7,1.5,4,7,1.45,3.8,6.6,1.44,4.2,7.5,1.5,4,7,1.57,3.6,7,1.5,3.9,7,39,1.58,1.52,4.1,3.86,7.5,6.83,34,1.76,1.66,2.21,2.12,28,-1,2,1.92,2.02,1.94
E0,2009-12-19,Portsmouth,Liverpool,2,0,H,1,0,H,L Mason,14,7,6,3,7,12,8,10,3,3,0,1,5.5,4,1.62,5.85,4,1.58,6,3.6,1.57,5.3,3.5,1.65,6,3.6,1.62,5.5,3.6,1.55,6,3.8,1.57,6,3.6,1.62,6,4,1.57,6,3.6,1.62,39,6.5,5.86,4.15,3.74,1.63,1.6,35,2.04,1.95,1.88,1.8,29,0,4.55,4.11,1.22,1.2
E0,2009-12-20,Everton,Birmingham,1,1,D,1,1,D,S Attwell,19,2,7,1,8,9,6,4,0,3,0,0,1.83,3.5,4.5,1.85,3.45,4.5,1.85,3.5,4,1.9,3.4,3.7,1.8,3.5,4.5,1.73,3.4,4.33,1.8,3.4,4.6,1.8,3.5,4.5,1.83,3.5,4.75,1.83,3.4,4.5,39,1.9,1.82,3.68,3.42,4.9,4.46,35,2.14,2.02,1.83,1.74,28,0,1.36,1.33,3.4,3.15
E0,2009-12-20,West Ham,Chelsea,1,1,D,1,0,H,M Dean,6,20,5,6,17,16,5,5,4,3,0,0,8.5,4.5,1.4,8.5,5.1,1.35,8,4.2,1.4,7.6,4,1.43,8,4.5,1.4,7.5,4.2,1.36,8.5,4.6,1.36,8.5,4.33,1.4,8,4.75,1.4,8,4.5,1.4,39,9,8.29,5.1,4.4,1.42,1.4,35,1.78,1.72,2.18,2.03,28,0,6.63,6.16,1.13,1.1
E0,2009-12-20,Wolves,Burnley,2,0,H,1,0,H,M Atkinson,12,10,12,6,17,9,5,5,2,1,0,0,2.1,3.3,3.6,2.1,3.25,3.35,2,3.3,3.6,2,3.3,3.6,2.1,3.25,3.6,2,3.25,3.4,2,3.4,3.75,2,3.4,3.75,2.1,3.25,3.75,2.05,3.25,3.75,39,2.13,2.05,3.43,3.29,3.91,3.65,35,2.08,1.98,1.88,1.77,28,0,1.5,1.46,2.75,2.59
E0,2009-12-26,Birmingham,Chelsea,0,0,D,0,0,D,P Walton,11,27,4,12,6,17,7,11,1,2,0,1,6.5,3.8,1.57,6.95,4,1.45,6.25,3.6,1.57,6,3.7,1.55,7,4,1.5,6.75,3.8,1.45,6.5,3.6,1.44,7,4,1.5,7.5,3.75,1.53,6.5,3.8,1.53,38,7.5,6.72,4.01,3.8,1.6,1.53,33,2.13,1.97,1.83,1.78,27,0,5.5,4.73,1.2,1.16
E0,2009-12-26,Burnley,Bolton,1,1,D,0,1,A,C Foy,15,11,7,5,11,12,8,2,0,0,0,0,2.38,3.3,3,2.25,3.2,3.1,2.35,3.1,3,2.3,3.3,2.9,2.25,3.3,3.2,2.25,3.2,2.9,2.15,3.25,2.87,2.38,3.25,3,2.38,3.4,3,2.38,3.25,3,38,2.46,2.34,3.4,3.26,3.2,3.03,33,2.05,1.93,1.96,1.82,25,0,1.75,1.67,2.3,2.16
E0,2009-12-26,Fulham,Tottenham,0,0,D,0,0,D,S Bennett,15,6,6,1,19,12,4,2,1,0,0,0,2.8,3.4,2.5,2.8,3.2,2.45,2.75,3.3,2.45,2.85,3.2,2.4,2.8,3.3,2.5,2.7,3.25,2.35,2.75,3.2,2.25,2.88,3.4,2.4,2.88,3.25,2.5,2.8,3.25,2.5,38,2.95,2.81,3.52,3.3,2.62,2.46,33,1.96,1.84,1.99,1.9,25,0,2.1,2.01,1.91,1.8
E0,2009-12-26,Liverpool,Wolves,2,0,H,0,0,D,A Marriner,14,6,10,2,9,10,7,1,0,1,0,1,1.29,5.5,11,1.25,5.5,10,1.27,5.5,9,1.27,4.9,11,1.29,5,12,1.2,5.75,11,1.25,4.5,10,1.25,5.5,12,1.3,5,12,1.29,5,11,38,1.3,1.27,5.95,5.35,13,11.16,33,1.73,1.63,2.37,2.18,26,0,1.07,1.05,11,8.91
E0,2009-12-26,Man City,Stoke,2,0,H,2,0,H,L Mason,12,7,6,3,13,10,7,6,0,2,0,0,1.44,4.33,7.5,1.4,4,8.5,1.44,4,7.5,1.45,4,7,1.44,4,8,1.4,4,7.25,1.4,4,6.5,1.4,4.33,8.5,1.44,4.33,8,1.44,4,8,38,1.47,1.43,4.58,4.15,9,8.03,33,1.74,1.65,2.23,2.15,26,0,1.14,1.11,7,5.84
E0,2009-12-26,Sunderland,Everton,1,1,D,1,0,H,M Atkinson,10,12,6,4,17,16,4,12,1,3,0,0,2.38,3.3,3,2.35,3.2,2.9,2.4,3.2,2.9,2.3,3.3,2.9,2.4,3.4,2.88,2.3,3.2,2.8,2.2,3.25,2.75,2.38,3.25,3,2.38,3.25,3.2,2.38,3.2,3,38,2.49,2.37,3.4,3.24,3.22,2.98,33,2.14,2.04,1.83,1.72,26,0,1.74,1.68,2.26,2.14
E0,2009-12-26,West Ham,Portsmouth,2,0,H,1,0,H,L Probert,13,11,5,7,10,19,6,4,0,3,0,0,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.15,3.3,3.2,2.2,3.3,3.3,2.1,3.2,3.2,2,3.2,3.2,2.1,3.3,3.5,2.1,3.25,3.75,2.2,3.25,3.25,38,2.24,2.16,3.37,3.26,3.68,3.38,33,2.09,1.97,1.83,1.78,27,0,1.61,1.54,2.54,2.41
E0,2009-12-26,Wigan,Blackburn,1,1,D,0,1,A,M Clattenburg,14,8,8,3,10,18,6,2,1,4,0,0,2.3,3.25,3.2,2.3,3.2,3,2.3,3.2,3,2.2,3.3,3.1,2.3,3.3,3.1,2.2,3.2,3,2.15,3.25,2.87,2.25,3.25,3.2,2.25,3.25,3.25,2.25,3.25,3.2,38,2.36,2.29,3.4,3.24,3.4,3.12,33,2.2,2.09,1.78,1.69,25,0,1.7,1.64,2.32,2.2
E0,2009-12-27,Arsenal,Aston Villa,3,0,H,0,0,D,P Dowd,19,7,12,3,14,18,10,4,1,3,0,0,1.73,3.5,5,1.6,3.75,5.25,1.73,3.5,4.75,1.65,3.5,5.3,1.73,3.5,5,1.7,3.4,4.5,1.57,3.5,5,1.67,3.6,5.5,1.73,3.5,5.5,1.73,3.5,5,38,1.81,1.7,3.75,3.58,5.6,5.07,33,1.87,1.73,2.1,2.02,26,0,1.32,1.26,4,3.55
E0,2009-12-27,Hull,Man United,1,3,A,0,1,A,A Wiley,12,19,6,11,13,17,5,6,0,2,0,0,8,4.2,1.4,7.5,4.25,1.4,8,4.2,1.4,8,4.7,1.35,8,4.5,1.4,7.5,4.5,1.35,7.5,4.2,1.33,8,4.5,1.4,8.5,4.5,1.4,8,4,1.44,38,9.09,8.17,4.8,4.31,1.45,1.41,33,1.84,1.75,2.11,2,26,0,6.63,5.95,1.12,1.1
E0,2009-12-28,Blackburn,Sunderland,2,2,D,0,0,D,M Dean,21,13,11,8,6,20,4,4,1,4,0,0,2.1,3.3,3.6,2.15,3.25,3.25,2.15,3.25,3.3,2,3.3,3.6,2.1,3.2,3,2.1,3.2,3.2,2.1,3.3,2.87,2.1,3.25,3.6,2.1,3.25,3.75,2.2,3.2,3.25,37,2.2,2.1,3.42,3.25,4,3.55,34,2.25,2.07,1.79,1.71,27,0,1.57,1.49,2.8,2.53
E0,2009-12-28,Chelsea,Fulham,2,1,H,0,1,A,A Marriner,18,3,11,3,9,13,10,6,1,1,0,0,1.36,4.5,10,1.35,4.6,8,1.4,4.25,8,1.4,4.3,7.5,1.33,4,8,1.33,4.3,8.5,1.25,4.8,8.5,1.4,4.33,8.5,1.36,4.5,11,1.4,4.33,8.5,38,1.4,1.37,5.04,4.52,10.5,8.98,34,1.88,1.79,2.05,1.95,27,0,1.12,1.1,7.8,6.39
E0,2009-12-28,Everton,Burnley,2,0,H,0,0,D,H Webb,24,12,16,9,7,18,10,6,1,5,0,1,1.57,3.8,6.5,1.5,3.9,6.25,1.57,3.6,6.25,1.6,3.6,5.6,1.53,3.5,5.5,1.57,3.5,5.5,1.53,3.5,5.5,1.57,3.75,6.5,1.53,4,7,1.6,3.6,6,38,1.67,1.56,4.15,3.75,7.34,6.31,34,2,1.92,1.96,1.84,27,0,1.22,1.17,5.05,4.44
E0,2009-12-28,Stoke,Birmingham,0,1,A,0,0,D,M Atkinson,12,9,6,5,15,13,10,7,2,3,0,0,2.4,3.25,3,2.4,3.15,2.85,2.4,3.2,2.85,2.4,3.2,2.85,2.3,3.25,2.62,2.4,3.1,2.75,2.2,3.25,2.75,2.38,3.25,3,2.5,3.2,3,2.38,3.25,2.88,38,2.55,2.43,3.3,3.21,3.13,2.93,34,2.43,2.21,1.67,1.63,23,0,1.83,1.73,2.2,2.08
E0,2009-12-28,Tottenham,West Ham,2,0,H,1,0,H,C Foy,21,3,9,2,9,14,9,3,2,3,0,0,1.44,4.2,8,1.4,4.25,7.5,1.44,4.1,7.25,1.45,4,7,1.44,3.75,6,1.4,4,7.5,1.36,4,7,1.44,4.33,7,1.4,4.5,8.5,1.44,4,7.5,35,1.51,1.43,4.75,4.21,8.58,7.74,32,1.82,1.71,2.2,2.06,25,-1.25,2.11,2.05,1.88,1.84
E0,2009-12-28,Wolves,Man City,0,3,A,0,1,A,M Jones,11,12,6,5,16,11,8,3,3,2,0,0,4.5,3.6,1.8,4.8,3.5,1.7,4.5,3.5,1.77,4.3,3.4,1.8,3.75,3.5,1.73,4.5,3.4,1.7,4.2,3.5,1.67,5,3.5,1.73,4.75,3.6,1.8,4.5,3.4,1.8,38,5.4,4.79,3.83,3.51,1.82,1.75,33,2,1.88,1.95,1.87,26,0,3.85,3.39,1.33,1.29
E0,2009-12-29,Aston Villa,Liverpool,0,1,A,0,0,D,L Probert,11,12,7,9,13,11,8,10,1,1,0,0,2.8,3.25,2.6,2.65,3.2,2.55,2.7,3.25,2.5,2.6,3.2,2.6,2.62,3.3,2.6,2.6,3.15,2.5,2.7,3.2,2.62,2.63,3.4,2.6,2.75,3.25,2.62,2.7,3.2,2.62,37,3.32,2.9,3.3,3.21,2.55,2.45,34,2.23,2.05,1.77,1.73,24,0,2.35,2.15,1.76,1.68
E0,2009-12-29,Bolton,Hull,2,2,D,1,0,H,P Dowd,16,12,6,7,14,18,8,8,1,2,0,0,1.8,3.6,4.75,1.75,3.45,4.5,1.8,3.4,4.5,1.85,3.4,4,1.83,3.5,4.2,1.75,3.4,4.2,1.8,3.3,3.75,1.83,3.4,4.5,1.73,3.75,4.75,1.83,3.5,4.33,38,1.85,1.8,3.75,3.48,5.02,4.5,34,2.1,2.01,1.9,1.76,28,0,1.36,1.32,3.75,3.2
E0,2009-12-30,Man United,Wigan,5,0,H,3,0,H,L Mason,23,11,16,6,6,11,7,3,0,1,0,0,1.2,6.5,15,1.18,6,15,1.2,6,13,1.22,5.3,13,1.2,6.5,13,1.18,5.75,12,1.22,5.5,15,1.22,6,13,1.18,6.5,19,1.22,5.5,15,38,1.25,1.21,6.8,5.91,19.58,14.67,34,1.67,1.62,2.39,2.22,26,0,1.05,1.03,13,10.97
E0,2009-12-30,Portsmouth,Arsenal,1,4,A,0,2,A,A Wiley,10,14,6,10,14,3,2,10,2,0,0,0,6.5,4,1.53,6.5,3.8,1.5,6.25,3.75,1.53,6,3.7,1.55,6,4,1.53,6.25,3.6,1.5,6,3.75,1.44,6,3.8,1.57,6.5,4.33,1.5,6,3.8,1.57,38,7,6.3,4.39,3.86,1.59,1.54,34,1.88,1.79,2.05,1.96,27,0,5.47,4.47,1.22,1.17
E0,2010-01-05,Stoke,Fulham,3,2,H,3,0,H,M Clattenburg,11,14,9,7,13,7,8,10,1,0,0,0,2.63,3.25,2.75,2.6,3.2,2.6,2.6,3.2,2.65,2.6,3.2,2.6,2.62,3.3,2.62,2.55,3.15,2.55,2.7,3.1,2.7,2.5,3.3,2.75,2.62,3.25,2.75,2.6,3.25,2.62,36,2.86,2.65,3.3,3.19,2.82,2.67,34,2.46,2.24,1.67,1.61,25,0,2,1.88,1.98,1.89
E0,2010-01-09,Arsenal,Everton,2,2,D,1,1,D,P Walton,6,9,5,5,10,11,6,8,1,1,0,0,1.4,4.5,8.5,1.4,4.15,8,1.4,4.2,8,1.4,4.3,7.5,1.36,4.5,9,1.36,4.2,7.5,1.4,4.5,8,1.4,4.5,8,1.4,4.5,9,1.4,4.5,8,36,1.43,1.4,4.79,4.34,9.6,8.29,32,1.8,1.7,2.25,2.08,25,0,1.12,1.1,7,6.19
E0,2010-01-09,Birmingham,Man United,1,1,D,1,0,H,M Clattenburg,6,14,5,10,10,13,2,12,2,1,0,1,6.5,3.6,1.62,5.5,3.65,1.6,6,3.75,1.55,5.3,3.5,1.65,6,3.75,1.57,6,3.75,1.5,6,3.8,1.57,6.5,3.75,1.57,6.5,3.75,1.57,6,3.6,1.62,36,6.5,6.05,3.81,3.62,1.68,1.6,32,2.21,2.02,1.8,1.74,25,0,4.55,4.22,1.22,1.19
E0,2010-01-11,Man City,Blackburn,4,1,H,2,0,H,C Foy,12,8,6,3,6,10,4,3,1,1,0,0,1.44,4.33,8,1.4,4.3,7.5,1.4,4.2,8,1.45,4,7,1.4,4.5,8,1.35,4.33,7.5,1.4,4.5,8,1.4,4.5,8,1.4,4.75,8.5,1.4,4.33,7.5,33,1.46,1.42,4.6,4.26,8.8,7.7,29,1.88,1.76,2.06,2,23,0,1.13,1.11,6.63,5.84
E0,2010-01-16,Chelsea,Sunderland,7,2,H,4,0,H,C Foy,23,7,13,3,4,10,15,1,0,1,0,0,1.22,6,15,1.2,6,12,1.22,6,11,1.22,5.3,13,1.22,6,13,1.2,5.6,11,1.22,6,12,1.22,6,13,1.22,6,15,1.22,5.5,13,39,1.26,1.23,6.61,5.76,15.1,12.82,36,1.66,1.6,2.33,2.23,24,-1.75,2.1,2.05,1.86,1.84
E0,2010-01-16,Everton,Man City,2,0,H,2,0,H,A Marriner,13,8,6,4,14,14,11,3,0,0,0,0,2.88,3.25,2.5,3,3.3,2.25,2.85,3.2,2.4,2.7,3.2,2.5,2.8,3.3,2.5,2.7,3.2,2.4,2.8,3.3,2.5,2.75,3.25,2.6,2.88,3.25,2.5,2.75,3.25,2.5,39,3,2.81,3.38,3.24,2.65,2.5,36,2.1,1.99,1.86,1.77,24,0,2.1,2.01,1.9,1.78
E0,2010-01-16,Man United,Burnley,3,0,H,0,0,D,L Probert,24,11,11,5,12,7,7,1,0,0,0,0,1.17,7,17,1.15,7,14,1.17,6.5,15,1.17,6,15,1.17,7,15,1.14,6.5,15,1.17,7,17,1.17,7,15,1.14,8,19,1.14,7,17,39,1.18,1.16,8.35,6.9,19.3,16.57,36,1.52,1.48,2.67,2.52,23,-2,1.92,1.88,2.03,1.97
E0,2010-01-16,Stoke,Liverpool,1,1,D,0,0,D,L Mason,6,4,5,3,14,10,10,0,1,2,0,0,3.5,3.2,2.2,3.9,3.2,1.95,3.4,3.15,2.15,3.6,3.3,2,3.5,3.25,2.1,3.6,3.1,2,3.9,3.25,2,3.6,3.25,2.1,3.75,3,2.2,3.3,3.1,2.25,39,3.9,3.63,3.3,3.18,2.25,2.1,36,2.37,2.18,1.72,1.64,26,0,2.7,2.53,1.55,1.48
E0,2010-01-16,Tottenham,Hull,0,0,D,0,0,D,M Atkinson,25,8,18,2,14,11,14,1,4,2,0,0,1.25,6,11,1.25,5.5,10,1.25,5.5,10,1.3,4.8,9.5,1.25,5.5,12,1.25,5,10,1.22,6,12,1.25,5.5,12,1.25,6,13,1.25,5.5,11,39,1.29,1.26,6.06,5.4,13.09,11.46,36,1.6,1.55,2.5,2.34,25,-1.5,1.83,1.8,2.13,2.06
E0,2010-01-16,Wolves,Wigan,0,2,A,0,0,D,H Webb,9,20,4,14,14,16,4,3,4,3,1,1,2.3,3.25,3.2,2.3,3.25,2.95,2.3,3.1,3.1,2.2,3.2,3.2,2.3,3.2,3.2,2.3,3.2,2.85,2.3,3.25,3.1,2.3,3.2,3.2,2.3,3,3.5,2.2,3.2,3.25,39,2.38,2.3,3.3,3.22,3.36,3.12,36,2.25,2.16,1.74,1.65,25,0,1.68,1.63,2.35,2.21
E0,2010-01-17,Aston Villa,West Ham,0,0,D,0,0,D,M Jones,17,8,10,3,7,12,16,4,1,3,0,0,1.53,3.8,7,1.5,3.75,6.75,1.55,3.6,6.5,1.55,3.7,6,1.57,3.75,6,1.5,3.6,6.5,1.53,3.75,7,1.5,3.75,7.5,1.5,4,7.5,1.5,3.6,7.5,39,1.58,1.53,4.12,3.72,8,6.89,36,2.03,1.94,1.88,1.81,25,0,1.2,1.15,5.5,4.89
E0,2010-01-17,Blackburn,Fulham,2,0,H,1,0,H,K Friend,11,14,7,9,14,9,3,6,1,3,0,0,2.4,3.25,3,2.15,3.2,3.3,2.4,3.25,2.85,2.2,3.2,3.2,2.3,3.2,3.2,2.25,3.2,2.88,2.37,3.25,3,2.38,3.25,3,2.5,3,3.2,2.3,3.25,3,39,2.5,2.34,3.3,3.21,3.3,3.05,36,2.23,2.1,1.75,1.69,24,0,1.74,1.65,2.28,2.17
E0,2010-01-17,Bolton,Arsenal,0,2,A,0,1,A,P Dowd,12,14,6,9,13,5,2,4,1,2,0,0,6.5,4,1.53,6.25,3.6,1.55,6,3.75,1.55,6,3.7,1.55,6,3.6,1.62,6,4.1,1.45,6,4,1.53,6.5,4,1.53,6.5,3.6,1.62,6,3.75,1.57,39,6.96,6.31,4.28,3.85,1.62,1.54,36,1.84,1.78,2.12,1.97,25,1,2.01,1.96,1.95,1.89
E0,2010-01-20,Arsenal,Bolton,4,2,H,1,2,A,A Wiley,20,7,14,4,16,17,9,3,1,2,0,0,1.22,5.5,17,1.2,5.5,15,1.2,6,13,1.2,5.7,13,1.2,5,11,1.2,5.5,12,1.2,6,17,1.2,6,15,1.17,6.5,15,1.2,6,13,38,1.23,1.21,6.64,5.8,19,14.7,34,1.62,1.56,2.57,2.32,23,-1.75,1.95,1.9,2.01,1.98
E0,2010-01-20,Liverpool,Tottenham,2,0,H,1,0,H,H Webb,13,7,5,5,11,17,2,3,2,3,0,0,2.4,3.25,3,2.3,3.3,2.9,2.4,3.25,2.85,2.3,3.3,2.9,2.1,3.2,3,2.3,3.2,2.8,2.4,3.3,2.9,2.38,3.25,3,2.38,3.25,2.88,2.4,3.2,2.88,38,2.53,2.4,3.36,3.24,3.04,2.92,34,2.2,2.01,1.83,1.74,24,0,1.8,1.74,2.19,2.07
E0,2010-01-23,Man United,Hull,4,0,H,1,0,H,S Bennett,25,8,15,4,6,10,12,8,1,1,0,0,1.14,6.5,15,1.15,7,14,1.15,7,15,1.17,6.5,14,1.17,7,15,1.12,7,15,1.14,6,12,1.14,7,21,1.14,8.5,21,1.14,7,21,35,1.17,1.15,8.6,7.01,24,18.13,31,1.53,1.47,2.76,2.54,23,-2.25,2.01,1.99,1.93,1.92
E0,2010-01-26,Bolton,Burnley,1,0,H,1,0,H,M Atkinson,14,10,6,5,12,11,4,7,3,2,0,0,1.8,3.6,4.5,1.75,3.5,4.5,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.2,4,1.7,3.4,4.5,1.73,3.25,4.2,1.8,3.5,4.5,1.73,3.6,5,1.73,3.5,4.75,34,1.82,1.76,3.78,3.5,5.25,4.7,31,1.9,1.84,2.02,1.9,23,0,1.33,1.29,3.75,3.34
E0,2010-01-26,Portsmouth,West Ham,1,1,D,0,0,D,A Marriner,14,12,8,4,16,9,6,4,3,1,0,0,2.5,3.25,2.88,2.35,3.25,2.9,2.5,3.2,2.75,2.4,3.2,2.85,2.25,3.2,2.75,2.35,3.2,2.75,2.37,3.1,2.62,2.5,3.2,2.88,2.38,3.2,3.2,2.38,3.25,2.88,34,2.6,2.46,3.36,3.23,3.2,2.87,31,2.29,2.19,1.71,1.63,22,0,1.82,1.76,2.18,2.05
E0,2010-01-26,Tottenham,Fulham,2,0,H,1,0,H,M Dean,13,9,7,6,11,16,11,3,1,1,0,0,1.57,3.75,6.5,1.6,3.45,6,1.57,3.75,5.75,1.57,3.6,6,1.44,3.75,6,1.5,3.75,6,1.5,3.4,6,1.57,3.75,6.5,1.62,3.6,6.5,1.57,3.75,5.5,34,1.71,1.6,3.8,3.64,6.55,5.99,31,2,1.88,1.94,1.86,23,0,1.22,1.19,4.54,4.19
E0,2010-01-26,Wolves,Liverpool,0,0,D,0,0,D,P Walton,6,6,4,3,10,11,0,7,0,1,0,0,5.5,3.6,1.67,5,3.6,1.65,5,3.6,1.67,4.6,3.5,1.75,4.33,3.4,1.67,5,3.4,1.65,4.2,3.4,1.7,5.5,3.5,1.67,5.5,3.75,1.67,4.75,3.5,1.73,34,6.18,5.21,3.86,3.53,1.75,1.69,31,2.18,2.06,1.79,1.71,23,0,4.2,3.68,1.29,1.24
E0,2010-01-27,Aston Villa,Arsenal,0,0,D,0,0,D,L Probert,8,12,2,8,16,15,7,7,2,2,0,0,3.2,3.25,2.3,3.25,3.25,2.15,3.1,3.2,2.25,3.4,3.25,2.1,2.75,3.2,2.25,2.85,3.25,2.25,3,3.2,2.1,3.25,3.25,2.25,3.4,3.25,2.2,3,3.3,2.3,34,3.5,3.17,3.44,3.28,2.3,2.25,31,1.98,1.9,1.94,1.84,22,0,2.45,2.25,1.67,1.61
E0,2010-01-27,Blackburn,Wigan,2,1,H,1,0,H,L Mason,13,13,7,8,20,13,5,6,3,1,0,0,1.95,3.4,4,1.95,3.25,3.85,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.2,3.5,1.9,3.25,3.75,1.91,3.2,3.5,1.91,3.4,4,2,3.4,4,2,3.25,3.75,34,2.02,1.95,3.48,3.34,4.35,3.95,30,2.27,2.16,1.74,1.65,22,0,1.42,1.39,3,2.8
E0,2010-01-27,Chelsea,Birmingham,3,0,H,2,0,H,S Bennett,25,5,17,3,11,8,8,3,0,0,0,0,1.22,6,15,1.25,5.25,11,1.25,5.5,11,1.25,5,12,1.25,4.5,10,1.2,5.5,12,1.22,4.8,10,1.22,6,13,1.25,5.5,15,1.25,5.5,11,34,1.26,1.24,6.31,5.52,15.88,12.97,31,1.76,1.69,2.26,2.09,21,0,1.05,1.03,13,10.04
E0,2010-01-27,Everton,Sunderland,2,0,H,2,0,H,P Dowd,11,5,7,3,10,19,3,8,0,1,0,0,1.67,3.6,5.5,1.6,3.75,5.25,1.67,3.6,5,1.65,3.5,5.3,1.62,3.5,4.5,1.65,3.5,4.75,1.57,3.5,5,1.62,3.6,6,1.67,3.6,6,1.62,3.5,6,34,1.7,1.66,3.74,3.57,6.35,5.53,31,2.05,1.97,1.87,1.78,22,-0.25,1.88,1.86,2.06,2.03
E0,2010-01-30,Birmingham,Tottenham,1,1,D,0,0,D,S Attwell,12,21,6,12,12,8,5,8,4,2,0,0,3.1,3.25,2.38,3,3.2,2.3,3,3.25,2.3,3,3.2,2.3,3,3.25,2.38,2.9,3.2,2.25,3.1,3.25,2.3,3,3.25,2.38,3.25,3.25,2.3,2.88,3.25,2.38,37,3.3,3.08,3.4,3.25,2.39,2.3,35,2.23,2.09,1.75,1.69,25,0,2.33,2.17,1.73,1.66
E0,2010-01-30,Burnley,Chelsea,1,2,A,0,1,A,P Dowd,5,16,3,9,12,12,2,9,1,1,0,0,13,5,1.29,10,4.7,1.3,11,5,1.27,9,4.6,1.33,10,5.5,1.29,10,5,1.25,8,4.5,1.28,12,5,1.29,15,5.5,1.25,12,4.75,1.29,37,15.02,11.96,5.82,5.16,1.3,1.27,35,1.73,1.67,2.27,2.13,26,0,13,9.05,1.09,1.05
E0,2010-01-30,Fulham,Aston Villa,0,2,A,0,2,A,L Mason,15,9,8,6,10,15,9,3,0,2,0,0,2.7,3.2,2.7,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.62,3.3,2.62,2.5,3.2,2.6,2.6,3.2,2.7,2.7,3.2,2.63,2.62,3.2,2.75,2.75,3.25,2.5,37,2.77,2.62,3.3,3.21,2.85,2.67,35,2.35,2.2,1.74,1.63,23,0,1.95,1.88,2,1.9
E0,2010-01-30,Hull,Wolves,2,2,D,1,0,H,M Dean,8,13,4,4,15,10,4,7,2,0,0,0,2.25,3.25,3.25,2.25,3.25,3.05,2.2,3.2,3.2,2.2,3.2,3.2,2.25,3.25,3.25,2.2,3.2,3,2.25,3.2,3.25,2.25,3.25,3.25,2.25,3.25,3.4,2.25,3.1,3.25,37,2.46,2.28,3.31,3.22,3.38,3.15,35,2.2,2.08,1.79,1.7,26,0,1.74,1.63,2.38,2.22
E0,2010-01-30,Liverpool,Bolton,2,0,H,1,0,H,S Bennett,13,4,6,1,12,10,11,3,1,3,0,0,1.44,4.33,7.5,1.42,4,7.75,1.45,4,7,1.45,4,7,1.44,4.33,7,1.44,4,6.5,1.44,4.2,7.5,1.44,4.33,7,1.44,4.33,8.5,1.5,4,7,37,1.47,1.43,4.68,4.23,9.22,7.69,35,1.83,1.75,2.12,2,26,0,1.17,1.12,7,5.64
E0,2010-01-30,West Ham,Blackburn,0,0,D,0,0,D,P Walton,7,8,6,4,17,13,10,7,0,1,0,0,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.4,3.4,2.1,3.2,3.2,2.1,3.25,3.6,2.2,3.4,3.2,2.1,3.25,3.75,2.2,3.25,3.2,37,2.2,2.11,3.45,3.29,3.8,3.46,35,2.06,1.98,1.87,1.77,26,0,1.62,1.52,2.67,2.43
E0,2010-01-30,Wigan,Everton,0,1,A,0,0,D,L Probert,10,10,4,7,19,10,4,7,0,2,0,0,3,3.3,2.38,2.9,3.2,2.35,3,3.2,2.3,2.85,3.2,2.4,2.9,3.3,2.38,2.8,3.2,2.3,3,3.25,2.37,3,3.25,2.38,3.25,3.2,2.3,2.88,3.25,2.38,36,3.56,3.11,3.4,3.24,2.4,2.3,34,2.11,2.01,1.84,1.75,22,0,2.43,2.25,1.68,1.62
E0,2010-01-31,Arsenal,Man United,1,3,A,0,2,A,C Foy,18,11,7,5,9,12,8,5,1,0,0,0,2.6,3.25,2.8,2.4,3.3,2.75,2.6,3.25,2.6,2.3,3.2,3,2.6,3.2,2.75,2.4,3.2,2.7,2.6,3.25,2.7,2.6,3.25,2.75,2.5,3.25,2.88,2.6,3.2,2.7,37,2.66,2.51,3.35,3.23,2.98,2.8,35,1.98,1.91,1.93,1.84,25,0,1.86,1.79,2.11,2
E0,2010-01-31,Man City,Portsmouth,2,0,H,2,0,H,M Atkinson,13,10,6,4,9,14,10,7,1,3,0,0,1.29,5,13,1.3,4.75,10,1.27,5,11,1.35,4.5,8.5,1.3,5,11,1.28,4.75,9,1.3,5,10,1.25,5.5,12,1.29,5,13,1.29,4.75,12,37,1.34,1.29,5.45,5,13.5,11.05,35,1.8,1.73,2.17,2.03,26,0,1.09,1.05,11,8.58
